date,ticker,actual_price,fitted_price
2019-04-15,INTEL,49.736294,38.256659073143695
2019-04-16,INTEL,50.116299,38.260881406327215
2019-04-17,INTEL,51.751202,38.265104205523656
2019-04-18,INTEL,51.689339,38.269327470784475
2019-04-22,INTEL,51.980965,38.286225193500115
2019-04-23,INTEL,51.945621,38.29045078985439
2019-04-24,INTEL,51.892605,38.29467685258174
2019-04-25,INTEL,50.911663,38.29890338173364
2019-04-26,INTEL,46.333946,38.30313037736156
2019-04-29,INTEL,45.167419,38.31581416361637
2019-04-30,INTEL,45.105556,38.3200430256633
2019-05-01,INTEL,44.858109,38.324272354443735
2019-05-02,INTEL,44.672527,38.3285021500092
2019-05-03,INTEL,45.733006,38.33273241241118
2019-05-06,INTEL,45.541836,38.345426001151615
2019-05-07,INTEL,44.883869,38.349658131415055
2019-05-08,INTEL,43.781338,38.35389072877269
2019-05-09,INTEL,41.451782,38.358123793276086
2019-05-10,INTEL,41.078346,38.36235732497681
2019-05-13,INTEL,39.797977,38.37506072377861
2019-05-14,INTEL,40.162533,38.37929612478432
2019-05-15,INTEL,40.562641,38.38353199324525
2019-05-16,INTEL,40.482616,38.38776832921294
2019-05-17,INTEL,39.913563,38.39200513273905
2019-05-20,INTEL,38.731014,38.40471834918377
2019-05-21,INTEL,39.531242,38.4089570234595
2019-05-22,INTEL,39.122231,38.41319616555173
2019-05-23,INTEL,39.593472,38.41743577551205
2019-05-24,INTEL,39.629047,38.4216758533921
2019-05-28,INTEL,38.739906,38.43864084514264
2019-05-29,INTEL,39.32674,38.44288326339614
2019-05-30,INTEL,39.771309,38.447126149879345
2019-05-31,INTEL,39.157806,38.45136950464389
2019-06-03,INTEL,38.642094,38.46410237914256
2019-06-04,INTEL,39.824657,38.46834760754946
2019-06-05,INTEL,39.611263,38.47259330449618
2019-06-06,INTEL,40.100288,38.47683947003445
2019-06-07,INTEL,40.927189,38.481086104216004
2019-06-10,INTEL,41.611824,38.49382881913746
2019-06-11,INTEL,41.656288,38.49807732840935
2019-06-12,INTEL,41.185036,38.5023263065832
2019-06-13,INTEL,41.522911,38.50657575371073
2019-06-14,INTEL,41.069454,38.5108256698437
2019-06-17,INTEL,41.016106,38.52357823279301
2019-06-18,INTEL,42.118637,38.52783002546547
2019-06-19,INTEL,41.851898,38.53208228740226
2019-06-20,INTEL,41.958603,38.53633501865517
2019-06-21,INTEL,42.198658,38.540588219275996
2019-06-24,INTEL,42.349823,38.553350637864035
2019-06-25,INTEL,41.656288,38.55760571647461
2019-06-26,INTEL,42.847736,38.56186126471217
2019-06-27,INTEL,42.198658,38.566117282628575
2019-06-28,INTEL,42.56321,38.570373770275616
2019-07-01,INTEL,42.723263,38.58314605211917
2019-07-02,INTEL,42.7855,38.58740441920735
2019-07-03,INTEL,43.141159,38.59166325628546
2019-07-05,INTEL,42.749939,38.600182340618986
2019-07-08,INTEL,42.518757,38.612964493340755
2019-07-09,INTEL,42.456512,38.61722615144796
2019-07-10,INTEL,42.86552,38.621488279908355
2019-07-11,INTEL,43.212276,38.62575087877381
2019-07-12,INTEL,44.385956,38.630013948096256
2019-07-15,INTEL,44.563782,38.6428059793248
2019-07-16,INTEL,43.71909,38.64707093099449
2019-07-17,INTEL,43.914715,38.65133635338084
2019-07-18,INTEL,44.403732,38.65560224653582
2019-07-19,INTEL,44.697155,38.65986861051137
2019-07-22,INTEL,45.657413,38.672670527881145
2019-07-23,INTEL,46.013077,38.67693877565869
2019-07-24,INTEL,47.053375,38.681207494516705
2019-07-25,INTEL,46.377632,38.685476684507144
2019-07-26,INTEL,45.870819,38.689746345682025
2019-07-29,INTEL,46.688828,38.70255815683341
2019-07-30,INTEL,45.96862,38.70682970326616
2019-07-31,INTEL,44.946114,38.71110172114343
2019-08-01,INTEL,44.012512,38.71537421051725
2019-08-02,INTEL,43.283417,38.719647171439675
2019-08-05,INTEL,41.762985,38.732468884018914
2019-08-06,INTEL,42.036007,38.73674373165618
2019-08-07,INTEL,41.83012,38.74101905110234
2019-08-08,INTEL,42.223991,38.74529484240942
2019-08-09,INTEL,41.158768,38.74957110562952
2019-08-12,INTEL,40.8186,38.76240272728883
2019-08-13,INTEL,41.928589,38.76668087868191
2019-08-14,INTEL,41.060295,38.770959502248495
2019-08-15,INTEL,40.908123,38.77523859804069
2019-08-16,INTEL,41.624245,38.77951816611061
2019-08-19,INTEL,42.277691,38.792359704508065
2019-08-20,INTEL,41.713745,38.796641162210236
2019-08-21,INTEL,42.206081,38.8009230924508
2019-08-22,INTEL,41.874874,38.80520549528194
2019-08-23,INTEL,40.245705,38.809488370755794
2019-08-26,INTEL,40.782806,38.822339833555404
2019-08-27,INTEL,40.988689,38.82662460012187
2019-08-28,INTEL,40.988689,38.83090983959195
2019-08-29,INTEL,41.955437,38.8351955520178
2019-08-30,INTEL,42.43882,38.83948173745169
2019-09-03,INTEL,42.053909,38.856631210311356
2019-09-04,INTEL,43.790485,38.86091976156843
2019-09-05,INTEL,44.846756,38.865208786146816
2019-09-06,INTEL,45.580772,38.86949828409875
2019-09-09,INTEL,46.180519,38.88236961871841
2019-09-10,INTEL,46.386406,38.886661010687085
2019-09-11,INTEL,47.254692,38.89095287629061
2019-09-12,INTEL,47.45163,38.89524521558127
2019-09-13,INTEL,47.03091,38.89953802861131
2019-09-16,INTEL,46.726566,38.912419310660695
2019-09-17,INTEL,46.502773,38.91671401917126
2019-09-18,INTEL,46.314793,38.921009201682686
2019-09-19,INTEL,46.162628,38.925304858247316
2019-09-20,INTEL,45.401752,38.92960098891747
2019-09-23,INTEL,45.562881,38.942492226084354
2019-09-24,INTEL,44.596115,38.94679025369991
2019-09-25,INTEL,45.670292,38.95108875568267
2019-09-26,INTEL,45.580772,38.955387732085
2019-09-27,INTEL,45.455463,38.95968718295927
2019-09-30,INTEL,46.12682,38.97258838293729
2019-10-01,INTEL,45.437557,38.97688973222299
2019-10-02,INTEL,44.211212,38.98119155624249
2019-10-03,INTEL,44.784096,38.98549385504821
2019-10-04,INTEL,45.580772,38.98979662869254
2019-10-07,INTEL,45.312233,39.002707799181344
2019-10-08,INTEL,44.515553,39.00701247270427
2019-10-09,INTEL,45.18692,39.0113176213279
2019-10-10,INTEL,45.750854,39.01562324510469
2019-10-11,INTEL,46.628098,39.01992934408706
2019-10-14,INTEL,46.225277,39.032850492792186
2019-10-15,INTEL,47.129383,39.03715849312145
2019-10-16,INTEL,46.950352,39.041466968918584
2019-10-17,INTEL,46.422215,39.04577592023608
2019-10-18,INTEL,45.974648,39.05008534712644
2019-10-21,INTEL,46.663902,39.063016481759426
2019-10-22,INTEL,46.55648,39.06732781146608
2019-10-23,INTEL,46.296894,39.071639617008074
2019-10-24,INTEL,46.75341,39.07595189843795
2019-10-25,INTEL,50.539883,39.080264655808186
2019-10-28,INTEL,50.808418,39.093205784086535
2019-10-29,INTEL,50.432468,39.097520445743655
2019-10-30,INTEL,50.665199,39.10183558360386
2019-10-31,INTEL,50.602543,39.106151197719704
2019-11-01,INTEL,50.584641,39.11046728814376
2019-11-04,INTEL,51.569298,39.12341841779091
2019-11-05,INTEL,51.515583,39.127736413973544
2019-11-06,INTEL,51.844112,39.13205488672729
2019-11-07,INTEL,52.249146,39.13637383610477
2019-11-08,INTEL,52.447159,39.140693262158536
2019-11-11,INTEL,52.519165,39.153654400903875
2019-11-12,INTEL,52.384155,39.15797573418909
2019-11-13,INTEL,52.105133,39.162297544413704
2019-11-14,INTEL,52.033127,39.16661983163038
2019-11-15,INTEL,52.168133,39.17094259589179
2019-11-18,INTEL,52.429161,39.183913751470726
2019-11-19,INTEL,52.519165,39.18823842443751
2019-11-20,INTEL,52.11414,39.192563574712324
2019-11-21,INTEL,52.402157,39.196889202347826
2019-11-22,INTEL,51.853107,39.201215307396716
2019-11-25,INTEL,52.933208,39.214196487550645
2019-11-26,INTEL,53.014214,39.21852450278004
2019-11-27,INTEL,52.663177,39.222852995686345
2019-11-29,INTEL,52.249146,39.23151141474053
2019-12-02,INTEL,51.898121,39.24450262721678
2019-12-03,INTEL,50.46701,39.24883398729183
2019-12-04,INTEL,50.421997,39.253165825412914
2019-12-05,INTEL,50.476009,39.257498141632865
2019-12-06,INTEL,51.133053,39.26183093600439
2019-12-09,INTEL,50.881035,39.27483218855628
2019-12-10,INTEL,50.935036,39.27916689606199
2019-12-11,INTEL,51.367065,39.283502081983194
2019-12-12,INTEL,51.79911,39.28783774637272
2019-12-13,INTEL,52.015133,39.29217388928339
2019-12-16,INTEL,51.934124,39.30518518967028
2019-12-17,INTEL,51.574089,39.30952324719364
2019-12-18,INTEL,51.457077,39.31386178350227
2019-12-19,INTEL,52.168133,39.318200798648974
2019-12-20,INTEL,53.059212,39.322540292686625
2019-12-23,INTEL,53.311234,39.33556164867385
2019-12-24,INTEL,53.47324,39.33990305880389
2019-12-26,INTEL,53.842274,39.3485873165827
2019-12-27,INTEL,54.076286,39.35293016433723
2019-12-30,INTEL,53.662247,39.365961583696084
2019-12-31,INTEL,53.869274,39.37030634902384
2020-01-02,INTEL,54.760353,39.378997318309
2020-01-03,INTEL,54.094296,39.383343522372265
2020-01-06,INTEL,53.94128,39.396385012880124
2020-01-07,INTEL,53.04121,39.40073313599858
2020-01-08,INTEL,53.077213,39.405081739013205
2020-01-09,INTEL,53.374241,39.40943082197698
2020-01-10,INTEL,53.050217,39.41378038494289
2020-01-13,INTEL,53.635262,39.42683195438308
2020-01-14,INTEL,53.491245,39.43118343788725
2020-01-15,INTEL,53.050217,39.43553540165851
2020-01-16,INTEL,53.698261,39.43988784574983
2020-01-17,INTEL,53.644253,39.44424077021422
2020-01-21,INTEL,54.499329,39.46165727286305
2020-01-22,INTEL,56.461479,39.46601259998823
2020-01-23,INTEL,56.992527,39.4703684078047
2020-01-24,INTEL,61.627892,39.47472469636546
2020-01-27,INTEL,59.125687,39.48779644704442
2020-01-28,INTEL,60.583809,39.49215465911316
2020-01-29,INTEL,59.701736,39.49651335219161
2020-01-30,INTEL,59.827751,39.500872526332806
2020-01-31,INTEL,57.541565,39.505232181589875
2020-02-03,INTEL,57.982597,39.518314034587306
2020-02-04,INTEL,58.918678,39.52267561483889
2020-02-05,INTEL,60.610806,39.52703767647191
2020-02-06,INTEL,60.683182,39.53140021953948
2020-02-07,INTEL,59.715351,39.53576324409473
2020-02-10,INTEL,60.050022,39.548855207218075
2020-02-11,INTEL,60.972614,39.55322015825555
2020-02-12,INTEL,61.017841,39.557585591046475
2020-02-13,INTEL,60.999744,39.56195150564403
2020-02-14,INTEL,60.845978,39.56631790210138
2020-02-18,INTEL,59.823898,39.58378830759254
2020-02-19,INTEL,60.701263,39.58815711414674
2020-02-20,INTEL,59.199787,39.59252640287994
2020-02-21,INTEL,58.195782,39.59689617384532
2020-02-24,INTEL,55.862167,39.61000838066691
2020-02-25,INTEL,54.02602,39.6143800810934
2020-02-26,INTEL,53.953667,39.61875226401824
2020-02-27,INTEL,50.498463,39.6231249294947
2020-02-28,INTEL,50.21806,39.62749807757607
2020-03-02,INTEL,52.624043,39.640620417982106
2020-03-03,INTEL,50.625088,39.64499549701569
2020-03-04,INTEL,53.076294,39.64937105892057
2020-03-05,INTEL,51.520546,39.65374710374997
2020-03-06,INTEL,50.444176,39.65812363155726
2020-03-09,INTEL,45.994022,39.67125611337935
2020-03-10,INTEL,48.825123,39.67563457363116
2020-03-11,INTEL,46.726673,39.68001351712745
2020-03-12,INTEL,41.191116,39.6843929439215
2020-03-13,INTEL,49.232147,39.68877285406668
2020-03-16,INTEL,40.349918,39.70191548514245
2020-03-17,INTEL,45.297562,39.70629732922564
2020-03-18,INTEL,43.063431,39.71067965692674
2020-03-19,INTEL,41.552917,39.71506246829915
2020-03-20,INTEL,41.453419,39.71944576339622
2020-03-23,INTEL,44.845303,39.73259855156939
2020-03-24,INTEL,47.396011,39.73698378209909
2020-03-25,INTEL,46.364868,39.74136949662046
2020-03-26,INTEL,50.236149,39.745755695186915
2020-03-27,INTEL,47.368874,39.75014237785191
2020-03-30,INTEL,50.190922,39.763305330972216
2020-03-31,INTEL,48.951752,39.767693950565594
2020-04-01,INTEL,46.925663,39.7720830545247
2020-04-02,INTEL,49.15979,39.77647264290295
2020-04-03,INTEL,48.960796,39.78086271575388
2020-04-06,INTEL,52.850174,39.79403584167721
2020-04-07,INTEL,52.823029,39.79842785295345
2020-04-08,INTEL,53.347641,39.802820348969746
2020-04-09,INTEL,51.683357,39.80721332977959
2020-04-13,INTEL,53.094383,39.824790102024735
2020-04-14,INTEL,54.867214,39.829185507605054
2020-04-15,INTEL,53.24815,39.833581398300055
2020-04-16,INTEL,54.984802,39.837977774163285
2020-04-17,INTEL,54.595867,39.84237463524827
2020-04-20,INTEL,53.528542,39.855568130369385
2020-04-21,INTEL,50.977844,39.85996693287704
2020-04-22,INTEL,54.360687,39.864366220874274
2020-04-23,INTEL,53.401917,39.86876599441469
2020-04-24,INTEL,53.600914,39.87316625355187
2020-04-27,INTEL,53.790852,39.88636994507994
2020-04-28,INTEL,53.13961,39.89077214714017
2020-04-29,INTEL,55.898346,39.89517483506521
2020-04-30,INTEL,54.252144,39.899578008908655
2020-05-01,INTEL,51.981842,39.90398166872415
2020-05-04,INTEL,52.452187,39.91719556453934
2020-05-05,INTEL,53.13961,39.92160116877945
2020-05-06,INTEL,53.83091,39.92600725925986
2020-05-07,INTEL,53.821812,39.93041383603422
2020-05-08,INTEL,54.276627,39.93482089915622
2020-05-11,INTEL,54.695049,39.948045007144735
2020-05-12,INTEL,53.11232,39.95245401619408
2020-05-13,INTEL,52.521069,39.95686351185948
2020-05-14,INTEL,53.73996,39.96127349419466
2020-05-15,INTEL,53.01226,39.96568396325333
2020-05-18,INTEL,54.504021,39.978918291307544
2020-05-19,INTEL,54.840584,39.98333070779744
2020-05-20,INTEL,57.396599,39.987743611279484
2020-05-21,INTEL,56.377827,39.99215700180742
2020-05-22,INTEL,56.632523,39.99657087943503
2020-05-26,INTEL,56.705292,40.0142312620172
2020-05-27,INTEL,57.815022,40.018647575949586
2020-05-28,INTEL,56.123138,40.02306437730426
2020-05-29,INTEL,57.241959,40.02748166613503
2020-06-01,INTEL,56.268681,40.04073645802201
2020-06-02,INTEL,56.505173,40.045155697295264
2020-06-03,INTEL,56.332344,40.04957542431368
2020-06-04,INTEL,57.278343,40.05399563913111
2020-06-05,INTEL,58.524513,40.05841634180137
2020-06-08,INTEL,57.915077,40.07168137746763
2020-06-09,INTEL,57.342026,40.07610403208775
2020-06-10,INTEL,58.097,40.08052717482997
2020-06-11,INTEL,54.303909,40.08495080574817
2020-06-12,INTEL,53.967358,40.08937492489625
2020-06-15,INTEL,54.667755,40.10265021225859
2020-06-16,INTEL,54.940647,40.107076284865045
2020-06-17,INTEL,55.022503,40.11150284597086
2020-06-18,INTEL,54.64957,40.11592989562995
2020-06-19,INTEL,54.231144,40.12035743389623
2020-06-22,INTEL,54.658657,40.13364298087749
2020-06-23,INTEL,54.504021,40.138072474111866
2020-06-24,INTEL,53.74905,40.14250245622311
2020-06-25,INTEL,53.221474,40.1469329272652
2020-06-26,INTEL,52.302761,40.151363887292085
2020-06-29,INTEL,53.00317,40.1646597018213
2020-06-30,INTEL,54.422169,40.16909261832714
2020-07-01,INTEL,53.494366,40.17352602408769
2020-07-02,INTEL,53.785435,40.17795991915696
2020-07-06,INTEL,54.158379,40.19570039360119
2020-07-07,INTEL,53.039551,40.20013673602416
2020-07-08,INTEL,53.312435,40.20457356807992
2020-07-09,INTEL,53.139606,40.20901088982257
2020-07-10,INTEL,54.149273,40.21344870130611
2020-07-13,INTEL,53.285149,40.22676507474273
2020-07-14,INTEL,53.648991,40.23120484573047
2020-07-15,INTEL,53.694469,40.23564510672943
2020-07-16,INTEL,53.794533,40.24008585779372
2020-07-17,INTEL,54.576801,40.244527098977386
2020-07-20,INTEL,55.622849,40.25785376378573
2020-07-21,INTEL,55.213531,40.26229696598797
2020-07-22,INTEL,55.531887,40.26674065858013
2020-07-23,INTEL,54.940647,40.271184841616346
2020-07-24,INTEL,46.017334,40.27562951515073
2020-07-27,INTEL,45.089535,40.288966479284355
2020-07-28,INTEL,44.78936,40.29341311535286
2020-07-29,INTEL,43.725117,40.29786024219028
2020-07-30,INTEL,43.65234,40.3023078598508
2020-07-31,INTEL,43.415844,40.30675596838855
2020-08-03,INTEL,43.93433,40.32010323980712
2020-08-04,INTEL,44.689301,40.32455331239572
2020-08-05,INTEL,44.498276,40.32900387613251
2020-08-06,INTEL,44.479965,40.33345493107171
2020-08-07,INTEL,43.985439,40.337906477267516
2020-08-10,INTEL,45.075226,40.3512640639369
2020-08-11,INTEL,44.131969,40.35571757570144
2020-08-12,INTEL,45.047752,40.360171578993764
2020-08-13,INTEL,44.470806,40.3646260738681
2020-08-14,INTEL,44.773022,40.36908106037872
2020-08-17,INTEL,44.80965,40.38244897027091
2020-08-18,INTEL,44.553234,40.38690592386931
2020-08-19,INTEL,44.260178,40.391363369375355
2020-08-20,INTEL,45.029446,40.395821306843345
2020-08-21,INTEL,45.130177,40.40027973632756
2020-08-24,INTEL,45.001965,40.413657977420705
2020-08-25,INTEL,45.267544,40.41811837551297
2020-08-26,INTEL,45.377438,40.422579265893006
2020-08-27,INTEL,45.240074,40.42704064861522
2020-08-28,INTEL,46.183334,40.4315025237339
2020-08-31,INTEL,46.65955,40.44489110401229
2020-09-01,INTEL,46.51302,40.449354949260425
2020-09-02,INTEL,47.850075,40.453819287176806
2020-09-03,INTEL,46.146706,40.45828411781583
2020-09-04,INTEL,45.862812,40.46274944123189
2020-09-08,INTEL,44.791336,40.48061566375413
2020-09-09,INTEL,45.441544,40.48508345187123
2020-09-10,INTEL,44.83712,40.48955173309176
2020-09-11,INTEL,45.130177,40.49402050747014
2020-09-14,INTEL,45.249229,40.50742979009677
2020-09-15,INTEL,45.789551,40.51190053765094
2020-09-16,INTEL,46.128384,40.51637177863517
2020-09-17,INTEL,46.082592,40.52084351310393
2020-09-18,INTEL,45.688808,40.52531574111167
2020-09-21,INTEL,45.533127,40.538735386913594
2020-09-22,INTEL,45.743755,40.543209589622066
2020-09-23,INTEL,44.708912,40.54768428614194
2020-09-24,INTEL,45.020283,40.55215947652774
2020-09-25,INTEL,45.734592,40.556635160833935
2020-09-28,INTEL,47.099129,40.57006517782018
2020-09-29,INTEL,46.879337,40.57454283835323
2020-09-30,INTEL,47.419655,40.57902099307931
2020-10-01,INTEL,47.840919,40.583499642053
2020-10-02,INTEL,46.714493,40.587978785328794
2020-10-05,INTEL,47.337231,40.60141918151459
2020-10-06,INTEL,47.044178,40.605900302544526
2020-10-07,INTEL,48.234703,40.61038191814946
2020-10-08,INTEL,48.875763,40.61486402838393
2020-10-09,INTEL,48.372074,40.61934663330255
2020-10-12,INTEL,49.342819,40.632797416709316
2020-10-13,INTEL,49.297024,40.63728200091056
2020-10-14,INTEL,49.0406,40.641767080069
2020-10-15,INTEL,49.315346,40.646252654239284
2020-10-16,INTEL,49.599243,40.65073872347599
2020-10-19,INTEL,49.983868,40.66419990213134
2020-10-20,INTEL,48.930714,40.66868795218036
2020-10-21,INTEL,48.99482,40.67317649756909
2020-10-22,INTEL,49.361134,40.677665538352194
2020-10-23,INTEL,44.141125,40.682155074584365
2020-10-26,INTEL,42.785755,40.69562665652212
2020-10-27,INTEL,41.796696,40.70011817509743
2020-10-28,INTEL,40.523746,40.70461018939528
2020-10-29,INTEL,40.395542,40.70910269947034
2020-10-30,INTEL,40.55122,40.7135957053774
2020-11-02,INTEL,40.716064,40.72707769863758
2020-11-03,INTEL,41.073223,40.731572688419774
2020-11-04,INTEL,41.851646,40.73606817430763
2020-11-05,INTEL,42.137604,40.74056415635587
2020-11-06,INTEL,41.87009,40.74506063461928
2020-11-09,INTEL,42.063812,40.75855304724815
2020-11-10,INTEL,41.916214,40.763051510919915
2020-11-11,INTEL,42.755646,40.76755047108074
2020-11-12,INTEL,41.464214,40.7720499277854
2020-11-13,INTEL,41.934662,40.77654988108874
2020-11-16,INTEL,42.608051,40.79005272113874
2020-11-17,INTEL,41.999233,40.79455466138484
2020-11-18,INTEL,41.565685,40.79905709850368
2020-11-19,INTEL,42.082256,40.803560032550116
2020-11-20,INTEL,41.87009,40.80806346357902
2020-11-23,INTEL,42.488136,40.82157673910884
2020-11-24,INTEL,43.36446,40.82608215861606
2020-11-25,INTEL,43.401356,40.83058807538006
2020-11-27,INTEL,43.770348,40.83960140089782
2020-11-30,INTEL,44.600555,40.85312511997241
2020-12-01,INTEL,45.716717,40.85763402142965
2020-12-02,INTEL,46.030354,40.86214342052798
2020-12-03,INTEL,47.035828,40.86665331732227
2020-12-04,INTEL,47.958279,40.87116371186747
2020-12-07,INTEL,46.307087,40.88469788255795
2020-12-08,INTEL,46.759087,40.889210268656214
2020-12-09,INTEL,46.187164,40.89372315278013
2020-12-10,INTEL,46.362431,40.89823653498468
2020-12-11,INTEL,45.873535,40.90275041532481
2020-12-14,INTEL,46.556152,40.916295045708544
2020-12-15,INTEL,46.740635,40.92081091914089
2020-12-16,INTEL,47.155743,40.925327290983766
2020-12-17,INTEL,46.722191,40.929844161292195
2020-12-18,INTEL,43.779568,40.934361530121194
2020-12-21,INTEL,42.76487,40.947916628281845
2020-12-22,INTEL,42.5896,40.95243599174338
2020-12-23,INTEL,42.958584,40.956955854000654
2020-12-24,INTEL,43.419811,40.9614762151087
2020-12-28,INTEL,43.419811,40.97956264915005
2020-12-29,INTEL,45.559906,40.98408550533801
2020-12-30,INTEL,44.969532,40.98860886070719
2020-12-31,INTEL,45.956547,40.99313271531268
2021-01-04,INTEL,45.818184,41.011233127199915
2021-01-05,INTEL,46.685287,41.01575947881361
2021-01-06,INTEL,47.137295,41.02028632999432
2021-01-07,INTEL,48.142765,41.02481368079715
2021-01-08,INTEL,47.644646,41.029341531277275
2021-01-11,INTEL,47.543175,41.04292808133287
2021-01-12,INTEL,49.111343,41.047457931073694
2021-01-13,INTEL,52.533642,41.05198828076759
2021-01-14,INTEL,54.655277,41.05651913046975
2021-01-15,INTEL,53.114784,41.06105048023539
2021-01-19,INTEL,53.492989,41.079180881036315
2021-01-20,INTEL,54.120255,41.08371473194721
2021-01-21,INTEL,57.616348,41.08824908325278
2021-01-22,INTEL,52.266132,41.09278393500826
2021-01-25,INTEL,51.140736,41.10639149352664
2021-01-26,INTEL,50.92857,41.11092834763421
2021-01-27,INTEL,49.434196,41.11546570246793
2021-01-28,INTEL,51.721878,41.12000355808307
2021-01-29,INTEL,51.205299,41.12454191453489
2021-02-01,INTEL,52.293804,41.13815998946329
2021-02-02,INTEL,53.502213,41.1427003498147
2021-02-03,INTEL,53.207024,41.14724121127921
2021-02-04,INTEL,54.560135,41.151782573912186
2021-02-05,INTEL,53.994015,41.156324437768895
2021-02-08,INTEL,54.903507,41.16995303723478
2021-02-09,INTEL,54.550846,41.174496906539744
2021-02-10,INTEL,54.625095,41.17904127734512
2021-02-11,INTEL,56.295582,41.18358614970626
2021-02-12,INTEL,57.362843,41.18813152367853
2021-02-16,INTEL,57.975357,41.206318036786
2021-02-17,INTEL,57.39996,41.21086591964439
2021-02-18,INTEL,57.177231,41.21541430444614
2021-02-19,INTEL,58.476505,41.21996319124668
2021-02-22,INTEL,56.341984,41.233612864195024
2021-02-23,INTEL,56.722485,41.238163759544776
2021-02-24,INTEL,58.643547,41.24271515717039
2021-02-25,INTEL,56.054295,41.24726705712732
2021-02-26,INTEL,56.406944,41.25181945947095
2021-03-01,INTEL,58.355858,41.26547968137687
2021-03-02,INTEL,56.833855,41.27003409382204
2021-03-03,INTEL,55.59026,41.27458900893121
2021-03-04,INTEL,54.133224,41.279144426759935
2021-03-05,INTEL,56.369831,41.28370034736364
2021-03-08,INTEL,55.543858,41.297371126379744
2021-03-09,INTEL,58.160961,41.30192905863843
2021-03-10,INTEL,57.771179,41.30648749394963
2021-03-11,INTEL,58.754921,41.311046432368876
2021-03-12,INTEL,58.37442,41.315605873951704
2021-03-15,INTEL,59.200382,41.32928721823688
2021-03-16,INTEL,60.119152,41.33384867302936
2021-03-17,INTEL,61.047211,41.338410631263116
2021-03-18,INTEL,59.144699,41.34297309299373
2021-03-19,INTEL,59.172546,41.34753605827677
2021-03-22,INTEL,60.907997,41.36122797599628
2021-03-23,INTEL,58.912685,41.36579295604486
2021-03-24,INTEL,57.576294,41.37035843992381
2021-03-25,INTEL,57.557732,41.374924427688754
2021-03-26,INTEL,60.202682,41.37949091939528
2021-03-29,INTEL,59.859299,41.39319341872061
2021-03-30,INTEL,59.181824,41.397761926749766
2021-03-31,INTEL,59.395275,41.40233093899866
2021-04-01,INTEL,59.905708,41.40690045552295
2021-04-05,INTEL,61.752529,41.42518356548733
2021-04-06,INTEL,60.843037,41.42975560422359
2021-04-07,INTEL,61.483395,41.43432814756927
2021-04-08,INTEL,62.225834,41.43890119558009
2021-04-09,INTEL,63.34877,41.44347474831171
2021-04-12,INTEL,60.703831,41.4571984353886
2021-04-13,INTEL,60.527496,41.46177400756062
2021-04-14,INTEL,59.571606,41.46635008473205
2021-04-15,INTEL,60.341881,41.470926666958626
2021-04-16,INTEL,60.091309,41.475503754296085
2021-04-19,INTEL,59.051895,41.48923804753132
2021-04-20,INTEL,58.188808,41.49381715586988
2021-04-21,INTEL,59.116863,41.49839676959812
2021-04-22,INTEL,58.068157,41.502976888771855
2021-04-23,INTEL,54.977753,41.507557513446805
2021-04-26,INTEL,54.532288,41.52130242103721
2021-04-27,INTEL,53.799126,41.525885068275194
2021-04-28,INTEL,53.474304,41.53046822129343
2021-04-29,INTEL,54.086815,41.53505188014777
2021-04-30,INTEL,53.390781,41.539636044894046
2021-05-03,INTEL,53.140209,41.55339157504275
2021-05-04,INTEL,52.80611,41.55797776391512
2021-05-05,INTEL,52.759708,41.56256445895866
2021-05-06,INTEL,53.402138,41.56715166022921
2021-05-07,INTEL,53.850346,41.571739367782655
2021-05-10,INTEL,52.262947,41.58550552869919
2021-05-11,INTEL,51.394543,41.590095261943056
2021-05-12,INTEL,50.068588,41.59468550174927
2021-05-13,INTEL,50.432762,41.59927624817374
2021-05-14,INTEL,51.684006,41.603867501272376
2021-05-17,INTEL,51.665333,41.61764430117256
2021-05-18,INTEL,51.207787,41.62223758152715
2021-05-19,INTEL,51.693348,41.626831368835575
2021-05-20,INTEL,52.24427,41.6314256631538
2021-05-21,INTEL,52.365658,41.63602046453776
2021-05-24,INTEL,53.187378,41.64980791164377
2021-05-25,INTEL,53.103333,41.65440474185043
2021-05-26,INTEL,53.150017,41.6590020794027
2021-05-27,INTEL,53.906372,41.66359992435659
2021-05-28,INTEL,53.336777,41.66819827676812
2021-06-01,INTEL,53.122013,41.68659676211067
2021-06-02,INTEL,53.672935,41.69119765265056
2021-06-03,INTEL,52.51506,41.69579905098417
2021-06-04,INTEL,53.570221,41.70040095716763
2021-06-07,INTEL,53.308762,41.71420972337733
2021-06-08,INTEL,53.224728,41.71881366152054
2021-06-09,INTEL,53.224728,41.72341810779391
2021-06-10,INTEL,53.579559,41.72802306225348
2021-06-11,INTEL,54.018429,41.7326285249553
2021-06-14,INTEL,54.335903,41.74644796307556
2021-06-15,INTEL,54.149162,41.75105545930759
2021-06-16,INTEL,53.430153,41.755663464062394
2021-06-17,INTEL,53.392803,41.76027197739619
2021-06-18,INTEL,51.982811,41.76488099936504
2021-06-21,INTEL,52.169563,41.77871111764349
2021-06-22,INTEL,52.169563,41.78332217471409
2021-06-23,INTEL,51.599968,41.78793374070051
2021-06-24,INTEL,52.356323,41.79254581565893
2021-06-25,INTEL,52.206921,41.79715839964555
2021-06-28,INTEL,53.672935,41.81099920633617
2021-06-29,INTEL,52.991287,41.81561382699731
2021-06-30,INTEL,52.421684,41.820228956967604
2021-07-01,INTEL,52.300293,41.82484459630322
